candidate,reference,mred_change_pct,rmse_change_pct,area_change_pct,delay_change_pct,power_change_pct,adp_change_pct,both_errors_no_worse,strict_adp_win
stdm_tune_05_binary,fpd2d_2x4_t19,-83.58161944018441,-83.95655285182345,509.332317616487,118.09978915829772,1299.8810900082578,1228.9524999949272,True,False
stdm_tune_05_csd,fpd2d_2x4_t19,-83.58161944018441,-83.95655285182345,479.81790229457175,121.59462908505799,1129.7076796036333,1184.84532995842,True,False
stdm_input_mask6,fpd2d_2x4_t19,-73.19971240347579,-74.4167104127101,270.78907249376937,110.83476668701104,403.86193228736585,681.7522758931709,True,False
stdm_input_mask6_narrow,fpd2d_2x4_t19,-73.19971240347579,-74.4167104127101,232.92867890803674,88.6457581978583,319.83815028901745,528.055830584179,True,False
stdm_input_effective17,fpd2d_2x4_t19,-73.19971240347579,-74.4167104127101,234.522001690086,78.42270987072072,325.40776218001656,496.86322052922964,True,False
stdm_tune_00_midpoint,fpd2d_2x4_t19,-76.28759792880186,-74.00863540288611,161.91198733845903,88.26013982133941,285.45400495458296,393.0758735722318,True,False
stdm_tune_04_midpoint,fpd2d_2x4_t19,-84.1378536230689,-81.65835787675441,211.53262403867282,92.13643677523167,397.9104872006606,498.56768322028483,True,False
stdm_tune_05_midpoint,fpd2d_2x4_t19,-83.58161944018441,-83.95655285182345,297.11684246234324,93.82247683515507,314.94962840627574,669.7016999900745,True,False
stdm_tune_00,fpd2d_2x8_t18,-61.1807150966819,-57.64821275289245,136.4092895681528,62.535301589650615,195.17594031564886,284.2485517855476,True,False
stdm_tune_01,fpd2d_2x8_t18,-56.06237036952453,-55.50704858004472,175.20401539508947,79.22293339252901,239.68672096107477,393.2287092051065,True,False
stdm_tune_02,fpd2d_2x8_t18,-71.31441247847448,-67.68892572490215,164.78342612000324,72.8261003613403,249.4305467571472,357.61486976635206,True,False
stdm_tune_03,fpd2d_2x8_t18,-66.94369876616348,-69.8226734888198,210.35781324170523,82.32454030855749,256.1021962346357,465.8584563046303,True,False
stdm_tune_04,fpd2d_2x8_t18,-74.03227317353301,-70.11309960029801,182.8625218016755,73.55433053387104,282.83482437870566,390.92015604412296,True,False
stdm_tune_05,fpd2d_2x8_t18,-73.12166896087146,-73.85790739108646,216.8863756341664,87.1779693415714,263.9524020034545,493.14148303213676,True,False
stdm_tune_06,fpd2d_2x8_t18,265.14352260998055,268.6686988063595,-9.855618575828773,8.389754214609013,12.237206101512621,-2.2927265360611515,False,False
stdm_tune_07,fpd2d_2x8_t18,218.49886500619274,214.42772378250052,12.052730047575544,28.44229037946897,17.497413647736536,43.92309290582948,False,False
stdm_tune_08,fpd2d_2x8_t18,231.28303001730822,215.82995308549084,23.666038498297716,26.762612995917955,24.860428126751756,56.76230178898003,False,False
stdm_tune_09,fpd2d_2x8_t18,226.66608298669985,225.90178511789577,28.562460641391564,30.371699532600793,31.640089143700912,67.60906489911316,False,False
stdm_tune_10,fpd2d_2x8_t18,-7.76581597703373,5.556739367899577,97.11236506473774,66.69688112767768,201.4287602371696,228.58016487991998,False,False
stdm_tune_11,fpd2d_2x8_t18,-17.279845655237814,-17.16227479047774,110.3578151598192,61.449430858214015,145.9819251575738,239.62149534130194,True,False
stdm_tune_12,fpd2d_2x8_t18,-17.02171535332021,-20.181046627760658,152.60514679564955,61.90079790841936,173.66067969793227,308.9697482198907,True,False
stdm_tune_13,fpd2d_2x8_t18,-80.44393838339664,-80.12185063400564,231.82673939638622,94.86477487143439,288.92904507772727,546.6134286879892,True,False
stdm_tune_00_narrow,fpd2d_2x8_t18,-61.1807150966819,-57.64821275289245,134.9026985955636,63.45530109635331,180.80311364910378,283.9609132728378,True,False
stdm_tune_02_narrow,fpd2d_2x8_t18,-71.31441247847448,-67.68892572490215,164.03013063370858,63.86288800917534,232.91480760729374,332.6473972707933,True,False
stdm_tune_04_narrow,fpd2d_2x8_t18,-74.03227317353301,-70.11309960029801,180.28876162772445,76.79714380850197,260.78634223706933,395.5425249740374,True,False
stdm_tune_05_narrow,fpd2d_2x8_t18,-73.12166896087146,-73.85790739108646,195.7940976585677,69.62645060243938,222.17791369103224,401.74502894974165,True,False
stdm_tune_06_narrow,fpd2d_2x8_t18,265.14352260998055,268.6686988063595,-6.151914910874845,11.79843871397388,19.092976515465686,4.920693892603656,False,False
stdm_tune_10_narrow,fpd2d_2x8_t18,-7.76581597703373,5.556739367899577,129.9435011165847,67.35728291834697,204.90153631603167,284.827195716035,False,False
stdm_tune_13_narrow,fpd2d_2x8_t18,-80.44393838339664,-80.12185063400564,210.4833628672313,77.30585667246292,248.43064246357454,450.5051863572162,True,False
stdm_tune_00_binary,fpd2d_2x8_t18,-61.1807150966819,-57.64821275289245,174.07407260158254,81.04690024294896,324.0792813814538,396.2026128147746,True,False
stdm_tune_00_csd,fpd2d_2x8_t18,-61.1807150966819,-57.64821275289245,194.4758300780237,76.41977135669096,352.4115740972833,419.5135861243672,True,False
stdm_tune_05_binary,fpd2d_2x8_t18,-73.12166896087146,-73.85790739108646,404.1431217743274,93.90592820057468,865.7553287971524,877.5633997358632,True,False
stdm_tune_05_csd,fpd2d_2x8_t18,-73.12166896087146,-73.85790739108646,379.7237876153611,97.01308471148273,748.355444556355,845.1186320757848,True,False
stdm_input_mask6,fpd2d_2x8_t18,-56.12557527590168,-58.31315306152271,206.77965885352938,87.44681638240408,247.60619995351396,475.04870382974093,True,False
stdm_input_mask6_narrow,fpd2d_2x8_t18,-56.12557527590168,-58.31315306152271,175.45511482051563,67.71923982882583,189.6395513647281,361.9912246465882,True,False
stdm_input_effective17,fpd2d_2x8_t18,-56.12557527590168,-58.31315306152271,176.7733818779377,58.63023665939053,193.48193655119613,339.04627068317126,True,False
stdm_tune_00_midpoint,fpd2d_2x8_t18,-61.1807150966819,-57.64821275289245,116.69805311399122,67.37639818959882,165.91848546857406,262.70139624918227,True,False
stdm_tune_04_midpoint,fpd2d_2x8_t18,-74.03227317353301,-70.11309960029801,157.75266644605566,70.82269660981417,243.50039421933175,340.3000554068519,True,False
stdm_tune_05_midpoint,fpd2d_2x8_t18,-73.12166896087146,-73.85790739108646,228.5624590720256,72.32170384895235,186.26703916215854,466.18442768093126,True,False
stdm_tune_00,fpd2d_2x8_t17,-52.30241102677734,-47.923274429766,107.4931119491096,54.68352053331456,154.31949456357418,220.95765042701433,True,False
stdm_tune_01,fpd2d_2x8_t17,-46.01345687351971,-45.290450025458874,141.54269774900695,70.56500357968618,192.66936557362246,311.98731106206424,True,False
stdm_tune_02,fpd2d_2x8_t17,-64.75377208867188,-60.26956458564481,132.39669294953038,64.47718977031325,201.06451068240986,282.23954968253133,True,False
stdm_tune_03,fpd2d_2x8_t17,-59.38343858848884,-62.89326960402582,172.39669221491147,73.5167775782543,206.81271130203288,372.65396256106993,True,False
stdm_tune_04,fpd2d_2x8_t17,-68.09323088195579,-63.250384188532834,148.26446122153163,65.17024048448998,229.84517279156242,310.05900763712725,True,False
stdm_tune_05,fpd2d_2x8_t17,-66.97436366013577,-67.85508543753345,178.12671970173395,78.13574639390633,213.5763396696129,395.44310806157154,True,False
stdm_tune_06,fpd2d_2x8_t17,348.65498427037755,353.32345815902386,-20.88154293515334,3.1536448247127424,-3.2979805317448707,-18.38642780853522,False,False
stdm_tune_07,fpd2d_2x8_t17,291.3422926089192,286.62751556518833,-1.652893156458135,22.237479900942468,1.2341413038783333,20.217024961032926,False,False
stdm_tune_08,fpd2d_2x8_t17,307.05030602505303,288.3517287647943,8.539944505999998,20.638944638099588,7.578012416019098,30.941443562817362,False,False
stdm_tune_09,fpd2d_2x8_t17,301.37742353055154,300.73628362857664,12.83746542720805,24.073682851542788,13.419274279364357,40.001598991873365,False,False
stdm_tune_10,fpd2d_2x8_t17,13.328934568601202,29.794979278619405,73.00275342666167,58.64406182880886,159.706837449101,174.45859511173487,False,False
stdm_tune_11,fpd2d_2x8_t17,1.6389645395234131,1.8591602150950015,84.62809887909903,53.65010621691726,111.93461367803951,183.68127003401068,False,False
stdm_tune_12,fpd2d_2x8_t17,1.956131459858601,-1.8527906315618958,121.70798828901756,54.07966855627151,135.78224454295938,241.60693351849557,False,False
stdm_tune_13,fpd2d_2x8_t17,-75.97129902709688,-75.5573732145694,191.239667066609,85.45121650646107,235.095868787573,440.10750552439345,True,False
stdm_tune_00_narrow,fpd2d_2x8_t17,-52.30241102677734,-47.923274429766,106.17079821978028,55.55907655833716,141.93606653289933,220.71738984364285,True,False
stdm_tune_02_narrow,fpd2d_2x8_t17,-64.75377208867188,-60.26956458564481,131.7355360848657,55.94697369810924,186.83477898936277,261.384555507438,True,False
stdm_tune_04_narrow,fpd2d_2x8_t17,-68.09323088195579,-63.250384188532834,146.00550807768818,68.25639942255555,210.84850650447046,313.92001027268225,True,False
stdm_tune_05_narrow,fpd2d_2x8_t17,-66.97436366013577,-67.85508543753345,159.61432366498278,61.43210919803295,177.5840201671961,319.10087847258967,True,False
stdm_tune_06_narrow,fpd2d_2x8_t17,348.65498427037755,353.32345815902386,-17.630854264744432,6.397662054153019,2.608856132029169,-12.361154683709973,False,False
stdm_tune_10_narrow,fpd2d_2x8_t17,13.328934568601202,29.794979278619405,101.81818026824723,59.27256082532306,162.69893313333674,221.4409839243043,False,False
