level,dx,dy,w,b,input_bits,objective,coefficients,mae,mred,rmse,max_relative,p99_relative,cost_proxy
0,18,14,20,7,23,mred,60,0.044437816604304514,0.04677995176805337,0.0631901226406703,0.35466573556069414,0.27595009644084945,119
0,18,14,20,8,23,mse,123,0.04649551512255898,0.04890507895888231,0.05883364105055156,0.3385323789497115,0.25784884885187065,124
0,18,14,20,8,23,mred,121,0.04394821121192881,0.046371088355193824,0.060511797727878694,0.34928795002369994,0.2699163472445231,124
0,18,14,20,9,23,mse,245,0.04546258650312785,0.047896211146763075,0.05876796716636789,0.34122127171820865,0.2608657234500338,129
0,18,14,20,9,23,mred,242,0.04394821121192881,0.046371088355193824,0.060511797727878694,0.34928795002369994,0.2699163472445231,129
0,18,14,20,10,23,mse,491,0.04595319665411195,0.0483768391463002,0.05875984617076823,0.3398768253339601,0.2593572861509522,134
0,18,14,20,10,23,mred,483,0.0439374966160752,0.04634824447432444,0.061074199035835865,0.3506323964079485,0.27142478454360475,134
0,18,14,20,11,23,mse,981,0.045701943602367026,0.04813101750584991,0.058753661276777905,0.34054904852608436,0.260111504800493,139
0,18,14,20,11,23,mred,966,0.0439374966160752,0.04634824447432444,0.061074199035835865,0.3506323964079485,0.27142478454360475,139
0,18,14,22,5,23,mse,17,0.08323455786884373,0.08966231328124599,0.1021847061019843,0.5511074349125948,0.5104124718777645,99
0,18,14,22,6,23,mse,33,0.0799136975539519,0.08733859772087496,0.0988994607343868,0.5643101574151657,0.5248121050578303,102
0,18,14,22,7,23,mse,66,0.0799136975539519,0.08733859772087496,0.0988994607343868,0.5643101574151657,0.5248121050578303,105
0,18,14,22,8,23,mse,133,0.08002622018854996,0.08727991094865728,0.09874187286105934,0.561009476789523,0.5212121967628138,108
0,18,14,22,9,23,mse,265,0.07990764330765705,0.08725295484989636,0.09873789636947522,0.5626598171023443,0.5230121509103222,111
0,18,14,22,10,23,mse,531,0.07994969737303595,0.08725115184418768,0.0987191737402059,0.5618346469459335,0.522112173836568,114
0,18,14,22,11,23,mse,1062,0.07994969737303595,0.08725115184418768,0.0987191737402059,0.5618346469459335,0.522112173836568,117
0,18,14,22,11,23,mred,1061,0.0799247615258041,0.08724843149431014,0.09872335758699144,0.562247232024139,0.5225621623734451,117
0,18,16,14,5,23,mse,15,0.04497107275887492,0.0460317563441064,0.05556943828679374,0.2921087930038171,0.20783704791762658,127
0,18,16,14,6,23,mse,30,0.04497107275887492,0.0460317563441064,0.05556943828679374,0.2921087930038171,0.20783704791762658,138
0,18,16,14,6,23,mred,29,0.041253372474910226,0.041508451134505346,0.06287593222535293,0.3157051665703565,0.2342424796537057,138
0,18,16,14,7,23,mse,60,0.04497107275887492,0.0460317563441064,0.05556943828679374,0.2921087930038171,0.20783704791762658,149
0,18,16,14,7,23,mred,58,0.041253372474910226,0.041508451134505346,0.06287593222535293,0.3157051665703565,0.2342424796537057,149
0,18,16,14,8,23,mse,119,0.0424642642912179,0.043410215630170765,0.05531736883845205,0.29800788639545195,0.21443840585164636,160
0,18,16,14,8,23,mred,117,0.040444413434591486,0.04096830411221701,0.05909925114633893,0.30980607317872166,0.22764112171968592,160
0,18,16,14,9,23,mse,239,0.0436135113844602,0.04462491989616414,0.0552596419404116,0.2950583396996345,0.21113772688463645,171
0,18,16,14,9,23,mred,234,0.040444413434591486,0.04096830411221701,0.05909925114633893,0.30980607317872166,0.22764112171968592,171
0,18,16,14,10,23,mse,477,0.0430096740527388,0.04398989493190235,0.05524246507263823,0.2965331130475432,0.2127880663681414,182
0,18,16,14,10,23,mred,467,0.04050188711838184,0.0409607672659726,0.05993844914462275,0.31128084652663035,0.22929146120319086,182
0,18,16,14,11,23,mse,955,0.043305652376017405,0.0443015598163279,0.055239538003530674,0.29579572637358886,0.21196289662638895,193
0,18,16,14,11,23,mred,935,0.040464004010061866,0.04095520409702572,0.059509639197878855,0.310543459852676,0.22846629146143838,193
0,18,16,16,5,23,mse,15,0.04470158674348863,0.04579214463205675,0.05549621028665565,0.2956306398047931,0.2102751791445396,117
0,18,16,16,6,23,mse,30,0.04470158674348863,0.04579214463205675,0.05549621028665565,0.2956306398047931,0.2102751791445396,126
0,18,16,16,6,23,mred,29,0.04147299711964454,0.04175921222334133,0.06330184787722908,0.31910961847796665,0.23659933983972162,126
0,18,16,16,7,23,mse,60,0.04470158674348863,0.04579214463205675,0.05549621028665565,0.2956306398047931,0.2102751791445396,135
0,18,16,16,7,23,mred,59,0.040867023019033985,0.04165061829661591,0.056729763052788776,0.3073701291413799,0.2234372594921306,135
0,18,16,16,8,23,mse,119,0.04230018602910231,0.04327333750874023,0.05538722801786484,0.3015003844730865,0.2168562193183351,144
0,18,16,16,8,23,mred,117,0.040497436799602486,0.0410491272632479,0.05942551911215017,0.3132398738096733,0.2300182996659261,144
0,18,16,16,9,23,mse,239,0.04339658195256968,0.04443686813252071,0.05525813539372988,0.2985655121389398,0.21356569923143737,153
0,18,16,16,9,23,mred,234,0.040497436799602486,0.0410491272632479,0.05942551911215017,0.3132398738096733,0.2300182996659261,153
0,18,16,16,10,23,mse,478,0.04339658195256968,0.04443686813252071,0.05525813539372988,0.2985655121389398,0.21356569923143737,162
0,18,16,16,10,23,mred,468,0.040497436799602486,0.0410491272632479,0.05942551911215017,0.3132398738096733,0.2300182996659261,162
0,18,16,16,11,23,mse,955,0.043099302464545845,0.04412474927076675,0.055255962032596015,0.29929923022247645,0.2143883292531618,171
0,18,16,16,11,23,mred,936,0.040497436799602486,0.0410491272632479,0.05942551911215017,0.3132398738096733,0.2300182996659261,171
0,18,16,18,5,23,mse,15,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,107
0,18,16,18,6,23,mse,30,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,114
0,18,16,18,6,23,mred,29,0.0432543051041414,0.04373075705050114,0.06608317474653475,0.3257047121060919,0.2511453328498513,114
0,18,16,18,7,23,mse,60,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,121
0,18,16,18,7,23,mred,59,0.04080180800637941,0.04176824274464704,0.05827652235523234,0.3140789312803349,0.23823404548519359,121
0,18,16,18,8,23,mse,120,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,128
0,18,16,18,8,23,mred,118,0.04080180800637941,0.04176824274464704,0.05827652235523234,0.3140789312803349,0.23823404548519359,128
0,18,16,18,9,23,mse,240,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,135
0,18,16,18,9,23,mred,235,0.0408470454835677,0.04171142752768383,0.059820417281084476,0.31698537648677416,0.24146186732635802,135
0,18,16,18,10,23,mse,480,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,142
0,18,16,18,10,23,mred,471,0.040784951911072204,0.0417014887647092,0.05901089823300345,0.31553215388355454,0.23984795640577578,142
0,18,16,18,11,23,mse,960,0.043316065907870835,0.04460226229963636,0.055401826984447095,0.3024531504545779,0.22532275812053584,149
0,18,16,18,11,23,mred,941,0.04080647206497133,0.041697303893438675,0.05940645017044094,0.3162587651851644,0.2406549118660669,149
0,18,16,20,5,23,mse,15,0.04413223097578575,0.04636117296377663,0.06228036339464364,0.35466573556069414,0.2751664015643022,97
0,18,16,20,6,23,mse,31,0.04997719476913692,0.052218074796935625,0.06041940523772939,0.3331545934127173,0.2510052816164456,102
0,18,16,20,6,23,mred,30,0.04413223097578575,0.04636117296377663,0.06228036339464364,0.35466573556069414,0.2751664015643022,102
0,18,16,20,7,23,mse,61,0.04500647174044418,0.047340628860297725,0.058779442367570996,0.34391016448670575,0.2630858415903739,107
0,18,16,20,7,23,mred,60,0.04413223097578575,0.04636117296377663,0.06228036339464364,0.35466573556069414,0.2751664015643022,107
0,18,16,20,8,23,mse,122,0.04500647174044418,0.047340628860297725,0.058779442367570996,0.34391016448670575,0.2630858415903739,112
0,18,16,20,8,23,mred,121,0.04398162721100873,0.046292521175067075,0.05991260670205525,0.34928795002369994,0.26912612157733806,112
0,18,16,20,9,23,mse,245,0.045917531273134915,0.04824962976961914,0.058701223636090046,0.34122127171820865,0.2600657015968918,117
0,18,16,20,9,23,mred,241,0.043881103224438514,0.04616085059397827,0.06094939581291489,0.35197684279219704,0.2721462615708201,117
0,18,16,20,10,23,mse,489,0.045427887242641476,0.04776247571348724,0.058699147778292035,0.3425657181024572,0.2615757715936329,122
0,18,16,20,10,23,mred,482,0.043881103224438514,0.04616085059397827,0.06094939581291489,0.35197684279219704,0.2721462615708201,122
0,18,16,20,11,23,mse,979,0.045662962975738436,0.04799687203807129,0.05868988181904396,0.3418934949103329,0.26082073659526234,127
0,18,16,20,11,23,mred,964,0.043881103224438514,0.04616085059397827,0.06094939581291489,0.35197684279219704,0.2721462615708201,127
0,18,16,22,5,23,mse,17,0.08315134934565276,0.08949663975601424,0.10204542450992747,0.5511074349125948,0.5087557581428963,87
0,18,16,22,6,23,mse,33,0.07925049632713374,0.08663513421234405,0.09798246705798366,0.5643101574151657,0.523204118197517,90
0,18,16,22,7,23,mse,66,0.07925049632713374,0.08663513421234405,0.09798246705798366,0.5643101574151657,0.523204118197517,93
0,18,16,22,8,23,mse,132,0.07925049632713374,0.08663513421234405,0.09798246705798366,0.5643101574151657,0.523204118197517,96
0,18,16,22,9,23,mse,265,0.07931429872451565,0.08661526006387102,0.097913929409993,0.5626598171023443,0.5213980731906894,99
0,18,16,22,10,23,mse,530,0.07931429872451565,0.08661526006387102,0.097913929409993,0.5626598171023443,0.5213980731906894,102
0,18,16,22,10,23,mred,529,0.0792670377980281,0.08661154521180708,0.09792723347064375,0.563484987258755,0.5223010956941031,102
0,18,16,22,11,23,mse,1060,0.07931429872451565,0.08661526006387102,0.097913929409993,0.5626598171023443,0.5213980731906894,105
0,18,16,22,11,23,mred,1059,0.07928706799568289,0.08661014438133166,0.09791533791880504,0.5630724021805497,0.5218495844423963,105
0,18,18,14,5,23,mse,15,0.04823153199390647,0.0490169486342702,0.0575262259189447,0.28154325260088897,0.19448553020054465,115
0,18,18,14,6,23,mse,30,0.04823153199390647,0.0490169486342702,0.0575262259189447,0.28154325260088897,0.19448553020054465,126
0,18,18,14,6,23,mred,29,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,126
0,18,18,14,7,23,mse,59,0.04249005412375975,0.04301078999168176,0.05591947934768455,0.29351753172420747,0.2079107713638689,137
0,18,18,14,7,23,mred,58,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,137
0,18,18,14,8,23,mse,118,0.04249005412375975,0.04301078999168176,0.05591947934768455,0.29351753172420747,0.2079107713638689,148
0,18,18,14,8,23,mred,116,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,148
0,18,18,14,9,23,mse,237,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,159
0,18,18,14,9,23,mred,232,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,159
0,18,18,14,10,23,mse,474,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,170
0,18,18,14,10,23,mred,464,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,170
0,18,18,14,11,23,mse,948,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,181
0,18,18,14,11,23,mred,928,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,181
0,18,18,16,5,23,mse,15,0.04823153199390647,0.0490169486342702,0.0575262259189447,0.28154325260088897,0.19448553020054465,105
0,18,18,16,6,23,mse,30,0.04823153199390647,0.0490169486342702,0.0575262259189447,0.28154325260088897,0.19448553020054465,114
0,18,18,16,6,23,mred,29,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,114
0,18,18,16,7,23,mse,59,0.04249005412375975,0.04301078999168176,0.05591947934768455,0.29351753172420747,0.2079107713638689,123
0,18,18,16,7,23,mred,58,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,123
0,18,18,16,8,23,mse,118,0.04249005412375975,0.04301078999168176,0.05591947934768455,0.29351753172420747,0.2079107713638689,132
0,18,18,16,8,23,mred,116,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,132
0,18,18,16,9,23,mse,237,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,141
0,18,18,16,9,23,mred,232,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,141
0,18,18,16,10,23,mse,474,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,150
0,18,18,16,10,23,mred,464,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,150
0,18,18,16,11,23,mse,948,0.04356287514418952,0.044181962284534665,0.055772517708603836,0.2905239619433779,0.20455446107303785,159
0,18,18,16,11,23,mred,928,0.04061857646206301,0.040615739106385974,0.06004892185560586,0.305491810847526,0.22133601252719315,159
0,18,18,18,5,23,mse,15,0.046868218340916964,0.04775855983611394,0.05685519351401278,0.2956306398047931,0.2014556635232894,95
0,18,18,18,6,23,mse,30,0.046868218340916964,0.04775855983611394,0.05685519351401278,0.2956306398047931,0.2014556635232894,102
0,18,18,18,6,23,mred,29,0.04105488862624082,0.04113587784990168,0.0614993991933488,0.31910961847796665,0.22807380807251307,102
0,18,18,18,7,23,mse,59,0.041888963854919456,0.04248952183587888,0.05638193293455373,0.3073701291413799,0.21476473579790123,109
0,18,18,18,7,23,mred,58,0.04105488862624082,0.04113587784990168,0.0614993991933488,0.31910961847796665,0.22807380807251307,109
0,18,18,18,8,23,mse,119,0.04390905469210635,0.044695741600245496,0.055889284702015714,0.3015003844730865,0.2081101996605953,116
0,18,18,18,8,23,mred,116,0.04105488862624082,0.04113587784990168,0.0614993991933488,0.31910961847796665,0.22807380807251307,116
0,18,18,18,9,23,mse,238,0.04390905469210635,0.044695741600245496,0.055889284702015714,0.3015003844730865,0.2081101996605953,123
0,18,18,18,9,23,mred,233,0.04077665582690969,0.041000135990345334,0.05974766525134161,0.31617474614381996,0.2247465400038601,123
0,18,18,18,10,23,mse,475,0.043312482628963755,0.04406024457556626,0.05587526203901756,0.30296782064015987,0.20977383369492178,130
0,18,18,18,10,23,mred,466,0.04077665582690969,0.041000135990345334,0.05974766525134161,0.31617474614381996,0.2247465400038601,130
0,18,18,18,11,23,mse,951,0.0436046313465059,0.04437258011606009,0.05587079404288045,0.3022341025566232,0.20894201667775855,137
0,18,18,18,11,23,mred,932,0.04077665582690969,0.041000135990345334,0.05974766525134161,0.31617474614381996,0.2247465400038601,137
0,18,18,20,5,23,mse,15,0.04382634229351608,0.04541558292467917,0.05948262632333497,0.3451535362389919,0.2483098646048113,85
0,18,18,20,6,23,mse,30,0.04382634229351608,0.04541558292467917,0.05948262632333497,0.3451535362389919,0.2483098646048113,90
0,18,18,20,7,23,mse,61,0.04724692575491013,0.04891338418147033,0.05898657991492833,0.33423942850964183,0.23578169568155818,95
0,18,18,20,7,23,mred,60,0.04382634229351608,0.04541558292467917,0.05948262632333497,0.3451535362389919,0.2483098646048113,95
0,18,18,20,8,23,mse,121,0.045054640415598424,0.04671193732985109,0.05856507077300822,0.3396964823743169,0.24204578014318476,100
0,18,18,20,8,23,mred,119,0.0437046303513281,0.04516164442812694,0.061679514987411733,0.350610590103667,0.2545739490664379,100
0,18,18,20,9,23,mse,242,0.045054640415598424,0.04671193732985109,0.05856507077300822,0.3396964823743169,0.24204578014318476,105
0,18,18,20,9,23,mred,239,0.04362255287765303,0.04515167117740047,0.0604279707570598,0.34788206317132947,0.2514419068356246,105
0,18,18,20,10,23,mse,485,0.04552609380902821,0.047188841404603554,0.058544470273342336,0.33833221890814813,0.2404797590277781,110
0,18,18,20,10,23,mred,477,0.043624848219311896,0.04511954623250632,0.061016537483519574,0.34924632663749827,0.2530079279510313,110
0,18,18,20,11,23,mse,969,0.04528479372510952,0.04694548352792398,0.058544239181784544,0.3390143506412325,0.24126276958548143,115
0,18,18,20,11,23,mred,954,0.043624848219311896,0.04511954623250632,0.061016537483519574,0.34924632663749827,0.2530079279510313,115
0,18,18,22,5,23,mse,16,0.07933504874192958,0.0863350689389935,0.09890935422146746,0.5666495566209466,0.531426452086801,75
0,18,18,22,6,23,mse,33,0.07778496140306304,0.08438347679389845,0.09566538236764861,0.5531073552653512,0.5167835287145135,78
0,18,18,22,7,23,mse,66,0.07778496140306304,0.08438347679389845,0.09566538236764861,0.5531073552653512,0.5167835287145135,81
0,18,18,22,8,23,mse,131,0.07741810341503998,0.08418581178649254,0.09543874647660547,0.55649290560425,0.5204442595575854,84
