1.1308593750 1.5549316406 1.5087890625 1.5698242188 1.5549316406 1.5513916016 1.5541381836 0.8224431818 0.8388748169 0.8054733276 0.8230204582 0.8233547211 0.8227316141
1.1328125000 1.5576171875 1.5117187500 1.5722656250 1.5576171875 1.5541992188 1.5568847656 0.8238636364 0.8401794434 0.8070373535 0.8244419098 0.8247146606 0.8241209984
1.1347656250 1.5603027344 1.5146484375 1.5747070312 1.5603027344 1.5570068359 1.5596313477 0.8252840909 0.8414840698 0.8086013794 0.8258633614 0.8260746002 0.8255103827
1.1367187500 1.5629882812 1.5175781250 1.5771484375 1.5629882812 1.5598144531 1.5623779297 0.8267045455 0.8427886963 0.8101654053 0.8272848129 0.8274345398 0.8268997669
1.1386718750 1.5656738281 1.5205078125 1.5795898438 1.5656738281 1.5626220703 1.5651245117 0.8281250000 0.8440933228 0.8117294312 0.8287062645 0.8287944794 0.8282891512
1.1406250000 1.5683593750 1.5234375000 1.5820312500 1.5683593750 1.5654296875 1.5678710938 0.8295454545 0.8453979492 0.8132934570 0.8301277161 0.8301544189 0.8296785355
1.1425781250 1.5710449219 1.5263671875 1.5844726562 1.5710449219 1.5682373047 1.5706176758 0.8309659091 0.8467025757 0.8148574829 0.8315491676 0.8315143585 0.8310679197
1.1445312500 1.5737304688 1.5292968750 1.5869140625 1.5737304688 1.5710449219 1.5733642578 0.8323863636 0.8480072021 0.8164215088 0.8329706192 0.8328742981 0.8324573040
1.1464843750 1.5764160156 1.5322265625 1.5893554688 1.5764160156 1.5738525391 1.5761108398 0.8338068182 0.8493118286 0.8179855347 0.8343920708 0.8342342377 0.8338466883
1.1484375000 1.5791015625 1.5351562500 1.5917968750 1.5791015625 1.5766601562 1.5788574219 0.8352272727 0.8506164551 0.8195495605 0.8358135223 0.8355941772 0.8352360725
1.1503906250 1.5817871094 1.5380859375 1.5942382812 1.5817871094 1.5794677734 1.5816040039 0.8366477273 0.8519210815 0.8211135864 0.8372349739 0.8369541168 0.8366254568
1.1523437500 1.5844726562 1.5410156250 1.5966796875 1.5844726562 1.5822753906 1.5843505859 0.8380681818 0.8532257080 0.8226776123 0.8386564255 0.8383140564 0.8380148411
1.1542968750 1.5871582031 1.5439453125 1.5991210938 1.5871582031 1.5850830078 1.5870971680 0.8394886364 0.8545303345 0.8242416382 0.8400778770 0.8396739960 0.8394042253
1.1562500000 1.5898437500 1.5468750000 1.6015625000 1.5898437500 1.5878906250 1.5898437500 0.8409090909 0.8558349609 0.8258056641 0.8414993286 0.8410339355 0.8407936096
1.1582031250 1.5925292969 1.5498046875 1.6040039062 1.5925292969 1.5906982422 1.5925903320 0.8423295455 0.8571395874 0.8273696899 0.8429207802 0.8423938751 0.8421829939
1.1601562500 1.5952148438 1.5527343750 1.6064453125 1.5952148438 1.5935058594 1.5953369141 0.8437500000 0.8584442139 0.8289337158 0.8443422318 0.8437538147 0.8435723782
1.1621093750 1.5979003906 1.5556640625 1.6088867188 1.5979003906 1.5963134766 1.5980834961 0.8451704545 0.8597488403 0.8304977417 0.8457636833 0.8451137543 0.8449617624
1.1640625000 1.6005859375 1.5585937500 1.6113281250 1.6005859375 1.5991210938 1.6008300781 0.8465909091 0.8610534668 0.8320617676 0.8471851349 0.8464736938 0.8463511467
1.1660156250 1.6032714844 1.5615234375 1.6137695312 1.6032714844 1.6019287109 1.6035766602 0.8480113636 0.8623580933 0.8336257935 0.8486065865 0.8478336334 0.8477405310
1.1679687500 1.6059570312 1.5644531250 1.6162109375 1.6059570312 1.6047363281 1.6063232422 0.8494318182 0.8636627197 0.8351898193 0.8500280380 0.8491935730 0.8491299152
1.1699218750 1.6086425781 1.5673828125 1.6186523438 1.6086425781 1.6075439453 1.6090698242 0.8508522727 0.8649673462 0.8367538452 0.8514494896 0.8505535126 0.8505192995
1.1718750000 1.6113281250 1.5703125000 1.6210937500 1.6113281250 1.6103515625 1.6118164062 0.8522727273 0.8662719727 0.8383178711 0.8528709412 0.8519134521 0.8519086838
1.1738281250 1.6140136719 1.5732421875 1.6235351562 1.6140136719 1.6131591797 1.6145629883 0.8536931818 0.8675765991 0.8398818970 0.8542923927 0.8532733917 0.8532980680
1.1757812500 1.6166992188 1.5761718750 1.6259765625 1.6166992188 1.6159667969 1.6173095703 0.8551136364 0.8688812256 0.8414459229 0.8557138443 0.8546333313 0.8546874523
1.1777343750 1.6193847656 1.5791015625 1.6284179688 1.6193847656 1.6187744141 1.6200561523 0.8565340909 0.8701858521 0.8430099487 0.8571352959 0.8559932709 0.8560768366
1.1796875000 1.6220703125 1.5820312500 1.6308593750 1.6220703125 1.6215820312 1.6228027344 0.8579545455 0.8714904785 0.8445739746 0.8585567474 0.8573532104 0.8574662209
1.1816406250 1.6247558594 1.5849609375 1.6333007812 1.6247558594 1.6243896484 1.6255493164 0.8593750000 0.8727951050 0.8461380005 0.8599781990 0.8587131500 0.8588556051
1.1835937500 1.6274414062 1.5878906250 1.6357421875 1.6274414062 1.6271972656 1.6282958984 0.8607954545 0.8740997314 0.8477020264 0.8613996506 0.8600730896 0.8602449894
1.1855468750 1.6301269531 1.5908203125 1.6381835938 1.6301269531 1.6300048828 1.6310424805 0.8622159091 0.8754043579 0.8492660522 0.8628211021 0.8614330292 0.8616343737
