dataset,design,mode,count,mred_pct,rmse,signed_mean,max_re_pct,p99_re_pct,exact_fraction
log_uniform,input_mul_b3_half1,MUL,200000,3.066777541846356,0.07518704169864424,0.0025431960153023034,12.825502136029876,8.896965690680043,0.0
log_uniform,input_div_realquot_b3_half1,DIV,200000,3.0533277690635128,0.04064517670258592,-0.0008257856107057689,12.372460364414644,8.790671822578823,0.0
log_uniform,input_div_shortquot_b3_half1,DIV,200000,3.376796901511689,0.044305880442317536,-0.014913413165561508,13.141490008393836,9.91090314309298,0.0
log_uniform,input_mul_b3_nearest,MUL,200000,3.052035253520541,0.07504864388186508,-0.0012909446096976958,11.883994780672746,8.715936527397025,0.0
log_uniform,input_div_b3_nearest,DIV,200000,3.0480551076373863,0.04064776786692393,0.0015222194969149007,12.320099030620698,8.732530909934123,0.0
log_uniform,input_mul_b5_half0,MUL,200000,2.2255612383446195,0.048896169034570426,-0.044704118437822696,5.784492037057172,4.530106814447067,0.0
log_uniform,input_div_realquot_b5_half0,DIV,200000,0.8022549541889712,0.010848641815229874,0.0008761503106561591,3.0943559989590885,2.3914457796338584,0.0
log_uniform,input_div_shortquot_b5_half0,DIV,200000,0.9005564034946753,0.011425939460281292,-0.0026166553530615117,4.083435596989339,2.7617050843663105,0.0
log_uniform,input_mul_b5_half1,MUL,200000,0.7642863970329205,0.018758585365592263,0.0001379543160835541,3.0899105806068836,2.196796712727434,0.0
log_uniform,input_div_realquot_b5_half1,DIV,200000,0.7648004356621135,0.010171555932658602,-5.928218615125897e-05,3.0762206044363767,2.191623115892975,0.0
log_uniform,input_div_shortquot_b5_half1,DIV,200000,0.8539233357037336,0.011115403498225668,-0.0038547412905615124,3.609425941192855,2.548674479362275,0.0
log_uniform,input_mul_b5_nearest,MUL,200000,0.7612590531345986,0.01871864856801483,-5.9577422197695894e-05,3.042853288028167,2.1886594294682093,0.0
log_uniform,input_div_b5_nearest,DIV,200000,0.7644962609893544,0.010193824728650056,6.870577586713526e-05,2.971389851866377,2.194178358617097,0.0
log_uniform,input_mul_b7_half0,MUL,200000,0.5619513439668584,0.01229535172877394,-0.01125025949006879,1.521980076054488,1.1525529460526602,0.0
log_uniform,input_div_realquot_b7_half0,DIV,200000,0.20001136881280013,0.002711884789623843,0.0002303321598693321,0.7730885601127007,0.6000636544786913,0.0
log_uniform,input_div_shortquot_b7_half0,DIV,200000,0.2266240390193755,0.002854285238739215,-0.0007129346499365123,1.0876918676232523,0.7057037358559973,0.0
log_uniform,input_mul_b7_half1,MUL,200000,0.19141287929963338,0.004700209535531116,5.6546639839447235e-06,0.7571051241183088,0.5483557291722244,0.0
log_uniform,input_div_realquot_b7_half1,DIV,200000,0.19075028028805655,0.0025414670052347336,-8.45941372396704e-07,0.7376835057099931,0.5476225683943668,0.0
log_uniform,input_div_shortquot_b7_half1,DIV,200000,0.21369872200308915,0.0027793198137994147,-0.0009718799624365125,0.8979016133402715,0.6427303461711136,0.0
log_uniform,input_mul_b7_nearest,MUL,200000,0.19081967526161417,0.004685851592019431,-7.7543020805084e-06,0.7535088048423746,0.5459964232314476,0.0
log_uniform,input_div_b7_nearest,DIV,200000,0.19071733162666427,0.0025421253469605823,1.2265677889645859e-05,0.757856627540687,0.5466716119552992,0.0
log_uniform,input_mul_b9_half0,MUL,200000,0.14082956438759353,0.003077521078613785,-0.002816859068926211,0.38483143031348926,0.2890659200833023,0.0
log_uniform,input_div_realquot_b9_half0,DIV,200000,0.04992999259656089,0.0006777745364207988,5.695989355455956e-05,0.19228012423134658,0.14977399962487323,0.0
log_uniform,input_div_shortquot_b9_half0,DIV,200000,0.05685544333678201,0.000714227425283392,-0.0001844019350927623,0.266461403199231,0.17765574714259547,0.0
log_uniform,input_mul_b9_half1,MUL,200000,0.04783157861239173,0.0011748630256988401,-2.3665483828713142e-08,0.19149763340743142,0.13688797214715284,0.0
log_uniform,input_div_realquot_b9_half1,DIV,200000,0.04768912784472492,0.0006359692081054455,-6.476804326081359e-07,0.1847655888438562,0.13740749467245988,0.0
log_uniform,input_div_shortquot_b9_half1,DIV,200000,0.0534341598058617,0.0006955115804097511,-0.00024410652493651224,0.22911536790041565,0.1606228071394162,0.0
log_uniform,input_mul_b9_nearest,MUL,200000,0.047730606770696994,0.0011740806330303546,2.5795792976654274e-06,0.18245698616127226,0.13707166413193572,0.0
log_uniform,input_div_b9_nearest,DIV,200000,0.0476698559804628,0.0006351059775109454,1.5490807965704122e-06,0.18847931867453316,0.13669272509112232,0.0
log_uniform,OAM_ideal_L0,MUL,200000,3.637878183473188,0.08598220115872356,-0.0033881105818220477,24.956740148907667,18.3204126232484,0.0
log_uniform,OAD_ideal_L0,DIV,200000,4.404572219065763,0.07139759278195129,-0.040588717563336534,32.90619973117824,23.253025733892628,0.0
log_uniform,OAM_ideal_L1,MUL,200000,0.843511823795466,0.021045537200049858,-0.00029472246032829705,6.231977214462105,3.7395336441452667,0.0
log_uniform,OAD_ideal_L1,DIV,200000,1.2235572169305402,0.02134158039021054,-0.011830215424833621,9.915309471301262,6.117006648722424,0.0
log_uniform,OAM_ideal_L2,MUL,200000,0.20507875853688406,0.005224855983790763,-2.6731771089137906e-05,1.5543916836834484,0.8703051211573921,0.0
log_uniform,OAD_ideal_L2,DIV,200000,0.31502668760703617,0.005685758869848453,-0.0030934751499299,2.7289320406627438,1.6414700661032713,0.0
log_uniform,OAM_ideal_L3,MUL,200000,0.051036673286247884,0.0013046186115863363,-2.952224083031838e-06,0.3867979024051458,0.21230421518173118,0.0
log_uniform,OAD_ideal_L3,DIV,200000,0.07956504812908381,0.0014509277877103822,-0.000785884982643092,0.7256498955245433,0.417114301597757,0.0
log_uniform,PLSAD_ideal_8planes,DIV,200000,0.8710854207064453,0.01260386228229716,0.000418185170917463,5.050753797271191,3.3842107637117294,0.0
log_uniform,Mitchell_ideal,MUL,200000,3.821670617502608,0.1027373432239507,-0.080153413380696,11.109600948176704,10.474101803928459,0.0
log_uniform,Mitchell_ideal,DIV,200000,4.066191371136982,0.055660921264400844,0.04198026827279933,12.496944791019034,11.710039242562189,0.0
log_uniform,FPD2D_unquantized_LP_2x4,DIV,200000,0.44317125991835155,0.007158408645242188,-0.001772385359708909,3.699347481880776,2.1257124155176594,0.0
log_uniform,FPD2D_unquantized_LP_2x8,DIV,200000,0.2069159100141588,0.003203128526117244,-0.0005134663381827392,1.7078741680749046,0.910407299825988,0.0
log_uniform,FPD2D_unquantized_LP_4x8,DIV,200000,0.11240967785665225,0.0017987288815625524,-0.0004563067490938451,1.0214119322130308,0.5460092661389222,0.0
log_uniform,FPD2D_unquantized_LP_8x8,DIV,200000,0.07084198016970408,0.0011780489347678197,-0.00033285884000949713,0.6599413667213295,0.35928809830803315,0.0
